added_date,estimated_duration,start_date,end_date,real_duration,returns,software,dev,squad,client,status
2021-10-15,20,2021-11-17,2021-12-15,21,0,A,Carolina,Kappa,Barbosa e Filhos,Concluído
2021-10-15,7,2021-11-24,2021-12-02,7,0,G,Carolina,Theta,Almeida,Concluído
2021-10-18,13,2022-01-13,2022-01-28,12,0,F,Lara,Theta,Melo Cardoso Ltda.,Concluído
2021-10-18,11,2021-12-08,2021-12-21,10,1,E,Helena,Kappa,Rocha Porto e Filhos,Concluído
2021-10-18,11,2021-12-06,2021-12-14,7,1,A,Maria Eduarda,Kappa,Gonçalves da Cunha S/A,Concluído
2021-10-18,14,2021-11-08,2021-11-26,15,0,E,Maria Eduarda,Kappa,da Costa,Concluído
2021-10-19,4,2021-11-23,2021-11-25,3,0,C,Ana Clara,Epsilon,Novaes,Concluído
2021-10-19,20,2021-11-19,2021-12-07,13,1,G,Helena,Kappa,Peixoto,Concluído
2021-10-19,15,2021-11-05,2021-11-23,13,1,B,Helena,Theta,Melo,Concluído
2021-10-20,11,2021-12-02,2021-12-17,12,0,F,Maria Eduarda,Kappa,Gomes,Concluído
2021-10-20,8,2022-01-13,2022-01-24,8,0,B,Ana Clara,Epsilon,Rodrigues,Concluído
2021-10-20,15,2021-11-03,2021-11-15,9,2,E,Brenda,Epsilon,Pinto,Concluído
2021-10-20,19,2021-12-30,2022-01-11,9,1,D,Mirella,Kappa,Martins,Concluído
2021-10-21,12,2021-12-10,2021-12-24,11,3,A,Emanuelly,Kappa,da Cruz,Concluído
2021-10-22,5,2021-11-03,2021-11-08,4,1,A,Lara,Epsilon,Aragão,Concluído
2021-10-22,2,2021-12-10,2021-12-10,1,0,F,Agatha,Theta,Martins,Concluído
2021-10-22,18,2021-11-16,2021-11-29,10,3,A,Brenda,Kappa,Pereira Oliveira S.A.,Concluído
2021-10-22,20,2022-01-14,2022-01-26,9,0,F,Mirella,Kappa,das Neves - ME,Concluído
2021-10-22,1,2021-11-30,2021-11-30,1,1,D,Brenda,Kappa,Cavalcanti e Filhos,Concluído
2021-10-22,2,2021-12-06,2021-12-07,2,0,B,Ana Clara,Theta,Farias,Concluído
2021-10-22,9,2021-11-26,2021-12-01,4,3,B,Mirella,Theta,Rocha Jesus S/A,Concluído
2021-10-22,20,2021-11-18,2021-12-10,17,0,D,Lara,Epsilon,Monteiro Ltda.,Concluído
2021-10-22,5,2021-11-03,2021-11-08,4,0,F,Helena,Chi,Souza - ME,Concluído
2021-10-22,17,2021-11-03,2021-11-26,18,0,C,Brenda,Chi,das Neves - EI,Concluído
2021-10-22,4,2021-12-17,2021-12-22,4,0,A,Agatha,Kappa,Duarte Melo Ltda.,Concluído
2021-10-22,10,2022-01-05,2022-01-11,5,0,C,Helena,Kappa,Silva,Concluído
2021-10-25,14,2022-01-17,2022-01-28,10,2,G,Emanuelly,Chi,Caldeira,Concluído
2021-10-25,13,2021-11-01,2021-11-16,12,1,C,Ana Clara,Theta,Barros,Concluído
2021-10-25,3,2021-11-02,2021-11-04,3,0,A,Brenda,Epsilon,Fogaça Cardoso e Filhos,Concluído
2021-10-25,4,2021-11-19,2021-11-23,3,0,B,Valentina,Kappa,Melo,Concluído
2021-10-25,7,2022-01-19,2022-01-25,5,2,F,Ana Clara,Epsilon,Azevedo S/A,Concluído
2021-10-25,10,2022-01-07,2022-01-20,10,0,A,Carolina,Kappa,Jesus Costa e Filhos,Concluído
2021-10-25,7,2021-11-09,2021-11-17,7,2,F,Ana Clara,Epsilon,Araújo Ltda.,Concluído
2021-10-26,1,2021-11-10,2021-11-10,1,3,D,Ana Clara,Epsilon,Souza - ME,Concluído
2021-10-26,18,2021-11-08,2021-11-22,11,0,A,Agatha,Kappa,Castro S/A,Concluído
2021-10-26,13,2022-01-12,2022-01-20,7,1,F,Emanuelly,Epsilon,Oliveira,Concluído
2021-10-27,17,2021-12-10,2021-12-24,11,1,A,Maria Eduarda,Zeta,das Neves - ME,Concluído
2021-10-27,1,2021-11-18,2021-11-18,1,0,F,Maria Eduarda,Kappa,da Cruz,Concluído
2021-10-27,13,2021-12-02,2021-12-15,10,0,F,Ana Clara,Kappa,Silveira Mendes S.A.,Concluído
2021-10-27,17,2022-01-21,2022-02-14,17,0,G,Brenda,Theta,Pinto da Cruz - EI,Concluído
2021-10-27,2,2021-11-19,2021-11-19,1,2,C,Maria Eduarda,Theta,Ferreira,Concluído
2021-10-27,10,2021-10-29,2021-11-12,11,1,B,Agatha,Kappa,Almeida Carvalho S.A.,Concluído
2021-10-27,9,2021-11-26,2021-12-06,7,0,C,Brenda,Kappa,Pereira Oliveira S.A.,Concluído
2021-10-27,7,2021-11-10,2021-11-17,6,1,A,Emanuelly,Epsilon,Nascimento Rodrigues - ME,Concluído
2021-10-28,2,2021-11-09,2021-11-11,3,1,G,Ana Clara,Kappa,Rocha,Concluído
2021-10-28,9,2021-11-22,2021-11-30,7,0,C,Valentina,Epsilon,Cunha S/A,Concluído
2021-10-28,12,2022-01-14,2022-01-21,6,0,D,Agatha,Theta,Ribeiro,Concluído
2021-10-29,19,2021-12-10,2021-12-31,16,0,F,Carolina,Epsilon,Novaes,Concluído
2021-10-29,9,2021-11-25,2021-12-02,6,0,C,Valentina,Epsilon,da Cunha Fogaça - EI,Concluído
2021-10-29,8,2021-12-13,2021-12-17,5,1,E,Carolina,Kappa,Nogueira Lopes S/A,Concluído
2021-10-29,3,2021-12-03,2021-12-07,3,0,A,Valentina,Epsilon,Peixoto,Concluído
2021-10-29,18,2021-11-02,2021-11-19,14,2,C,Maria Eduarda,Kappa,Campos Rezende - ME,Concluído
2021-10-29,17,2022-01-14,2022-01-28,11,0,C,Brenda,Kappa,Barbosa - EI,Concluído
2021-10-29,2,2022-01-07,2022-01-07,1,2,G,Ana Clara,Theta,Pereira Aragão - ME,Concluído
2021-10-29,5,2021-11-23,2021-11-29,5,0,D,Ana Clara,Epsilon,da Conceição - EI,Concluído
2021-10-29,4,2022-01-24,2022-01-27,4,1,B,Maria Eduarda,Epsilon,Souza Ribeiro Ltda.,Concluído
2021-10-29,19,2021-11-01,2021-11-26,20,2,C,Lara,Kappa,da Paz Ltda.,Concluído
2021-10-29,12,2021-12-24,2022-01-06,10,2,B,Carolina,Theta,Peixoto,Concluído
2021-10-29,1,2022-01-19,2022-01-19,1,0,A,Ana Clara,Epsilon,Fernandes,Concluído
2021-10-29,4,2022-01-26,2022-01-28,3,0,D,Emanuelly,Kappa,Silva,Concluído
2021-10-29,20,2021-12-03,2021-12-31,21,0,B,Valentina,Theta,Azevedo Caldeira - ME,Concluído
2021-10-29,6,2021-11-12,2021-11-17,4,0,D,Ana Clara,Epsilon,Almeida da Mota - EI,Concluído
2021-10-29,3,2021-11-18,2021-11-19,2,0,C,Helena,Theta,Castro - ME,Concluído
2021-10-29,6,2021-11-05,2021-11-10,4,2,D,Helena,Kappa,Alves Duarte Ltda.,Concluído
2021-10-29,10,2021-12-17,2021-12-30,10,3,A,Mirella,Kappa,Lima Nunes S.A.,Concluído
2021-10-29,5,2021-11-15,2021-11-17,3,0,G,Emanuelly,Kappa,Campos Rezende - ME,Concluído
2021-10-29,2,2021-11-02,2021-11-04,3,0,C,Brenda,Kappa,Nascimento,Concluído
2021-11-01,7,2022-01-25,2022-02-01,6,1,C,Carolina,Kappa,da Luz,Concluído
2021-11-01,11,2021-11-22,2021-11-26,5,0,A,Emanuelly,Epsilon,da Luz - EI,Concluído
2021-11-01,13,2021-11-12,2021-11-19,6,0,B,Emanuelly,Chi,Ferreira,Concluído
2021-11-01,3,2021-11-12,2021-11-12,1,0,E,Ana Clara,Kappa,Rocha Porto - ME,Concluído
2021-11-01,18,2021-12-10,2022-01-04,18,1,E,Lara,Theta,Moura,Concluído
2021-11-02,10,2021-11-10,2021-11-15,4,0,G,Maria Eduarda,Chi,Rezende,Concluído
2021-11-02,15,2022-01-12,2022-01-26,11,0,A,Emanuelly,Kappa,Costa,Concluído
2021-11-02,16,2021-12-10,2021-12-22,9,0,C,Lara,Chi,Silveira Nunes - EI,Concluído
2021-11-02,11,2021-12-14,2021-12-22,7,0,C,Brenda,Kappa,Ferreira,Concluído
2021-11-03,10,2021-12-10,2021-12-17,6,0,B,Lara,Kappa,Mendes,Concluído
2021-11-03,20,2021-11-19,2021-12-10,16,0,B,Maria Eduarda,Kappa,Vieira,Concluído
2021-11-03,19,2022-01-25,2022-02-17,18,0,B,Lara,Kappa,Castro e Filhos,Concluído
2021-11-04,19,2022-01-21,2022-02-04,11,1,C,Mirella,Kappa,Pinto,Concluído
2021-11-04,11,2022-01-28,2022-02-11,11,0,B,Ana Clara,Epsilon,Araújo,Concluído
2021-11-04,13,2021-12-01,2021-12-17,13,0,C,Helena,Epsilon,Moura,Concluído
2021-11-04,2,2021-12-31,2022-01-04,3,1,C,Carolina,Theta,Sales,Concluído
2021-11-04,12,2021-12-06,2021-12-17,10,0,G,Helena,Epsilon,Campos S.A.,Concluído
2021-11-04,17,2021-12-17,2021-12-31,11,1,C,Valentina,Epsilon,Nogueira,Concluído
2021-11-05,5,2021-11-23,2021-11-29,5,0,D,Mirella,Chi,Peixoto,Concluído
2021-11-05,1,2021-11-19,2021-11-19,1,0,G,Carolina,Kappa,da Cunha Ltda.,Concluído
2021-11-05,6,2021-11-29,2021-12-03,5,3,E,Ana Clara,Theta,Oliveira Gomes S/A,Concluído
2021-11-05,2,2021-12-27,2021-12-29,3,0,B,Ana Clara,Epsilon,da Rosa,Concluído
2021-11-05,18,2021-12-29,2022-01-21,18,0,C,Emanuelly,Epsilon,Caldeira,Concluído
2021-11-05,10,2021-11-22,2021-12-06,11,0,G,Brenda,Kappa,Oliveira,Concluído
2021-11-05,5,2021-12-24,2021-12-31,6,0,B,Brenda,Epsilon,Ramos,Concluído
2021-11-05,1,2021-12-30,2021-12-30,1,0,F,Carolina,Epsilon,Lopes Moura S/A,Concluído
2021-11-05,1,2022-01-25,2022-01-25,1,0,G,Ana Clara,Theta,Moura,Concluído
2021-11-08,2,2021-12-10,2021-12-13,2,0,C,Agatha,Kappa,Almeida Carvalho S.A.,Concluído
2021-11-08,12,2022-01-04,2022-01-20,13,0,G,Helena,Kappa,Nascimento Viana - ME,Concluído
2021-11-08,20,2022-02-04,2022-02-22,13,0,A,Ana Clara,Theta,Oliveira,Concluído
2021-11-08,13,2022-01-26,2022-02-02,6,2,C,Helena,Epsilon,Ribeiro,Concluído
2021-11-08,7,2021-12-02,2021-12-10,7,0,C,Lara,Zeta,Ferreira,Concluído
2021-11-09,19,2022-01-07,2022-02-03,20,0,C,Lara,Epsilon,Azevedo S/A,Concluído
2021-11-10,6,2021-11-26,2021-11-29,2,0,B,Valentina,Kappa,da Cunha Ltda.,Concluído
2021-11-10,14,2021-12-01,2021-12-17,13,1,F,Helena,Kappa,Ferreira,Concluído
2021-11-10,12,2021-12-13,2021-12-23,9,1,B,Brenda,Epsilon,Silveira Nunes - EI,Concluído
2021-11-10,6,2022-01-12,2022-01-18,5,0,E,Helena,Theta,Santos Nunes S/A,Concluído
2021-11-11,3,2022-01-06,2022-01-07,2,1,B,Lara,Kappa,Ferreira,Concluído
2021-11-11,9,2021-12-21,2021-12-24,4,0,A,Mirella,Chi,Gomes,Concluído
2021-11-11,1,2022-01-24,2022-01-24,1,0,G,Carolina,Epsilon,Nunes,Concluído
2021-11-11,18,2021-12-17,2022-01-03,12,0,B,Helena,Zeta,Moraes - EI,Concluído
2021-11-12,16,2022-01-28,2022-02-15,13,3,F,Lara,Kappa,Almeida,Concluído
2021-11-12,2,2022-01-07,2022-01-11,3,0,E,Emanuelly,Zeta,Peixoto Martins S/A,Concluído
2021-11-12,8,2022-01-21,2022-01-28,6,3,F,Helena,Kappa,Silva e Filhos,Concluído
2021-11-12,19,2022-01-06,2022-01-21,12,1,A,Brenda,Theta,Dias,Concluído
2021-11-12,20,2021-12-06,2022-01-03,21,1,E,Ana Clara,Epsilon,Moura,Concluído
2021-11-12,8,2022-01-14,2022-01-21,6,0,G,Maria Eduarda,Epsilon,Cunha S/A,Concluído
2021-11-12,12,2021-11-22,2021-12-06,11,0,A,Emanuelly,Epsilon,Alves Peixoto e Filhos,Concluído
2021-11-12,7,2021-11-15,2021-11-19,5,1,C,Valentina,Epsilon,Oliveira,Concluído
2021-11-12,10,2022-02-08,2022-02-18,9,0,C,Valentina,Epsilon,da Conceição - EI,Concluído
2021-11-12,6,2021-12-31,2022-01-07,6,0,G,Lara,Kappa,Azevedo,Concluído
2021-11-15,10,2022-02-01,2022-02-14,10,0,B,Helena,Epsilon,da Rosa,Concluído
2021-11-15,13,2021-12-17,2021-12-31,11,0,B,Mirella,Kappa,Rocha Jesus S/A,Concluído
2021-11-15,11,2021-12-17,2021-12-27,7,1,C,Helena,Theta,Nascimento,Concluído
2021-11-15,10,2021-12-29,2022-01-11,10,0,E,Maria Eduarda,Theta,Azevedo Caldeira - ME,Concluído
2021-11-16,12,2021-12-24,2022-01-10,12,1,A,Lara,Epsilon,Carvalho,Concluído
2021-11-16,9,2022-01-13,2022-01-21,7,0,G,Brenda,Zeta,Carvalho Oliveira - ME,Concluído
2021-11-16,3,2021-12-10,2021-12-10,1,1,A,Emanuelly,Theta,da Rosa,Concluído
2021-11-17,17,2021-12-29,2022-01-20,17,2,B,Valentina,Zeta,Silveira S.A.,Concluído
2021-11-17,20,2021-12-09,2021-12-29,15,0,B,Brenda,Kappa,Duarte Teixeira - ME,Concluído
2021-11-17,12,2022-01-20,2022-01-28,7,0,A,Helena,Chi,Ferreira,Concluído
2021-11-17,10,2021-12-17,2021-12-29,9,0,A,Emanuelly,Theta,Pereira,Concluído
2021-11-17,7,2022-01-03,2022-01-07,5,0,G,Brenda,Kappa,Cardoso,Concluído
2021-11-17,4,2022-01-20,2022-01-24,3,0,A,Lara,Kappa,da Costa,Concluído
2021-11-18,11,2022-01-24,2022-02-02,8,0,B,Emanuelly,Epsilon,Alves Peixoto e Filhos,Concluído
2021-11-18,13,2021-11-23,2021-12-03,9,0,B,Helena,Epsilon,Gonçalves da Cunha S/A,Concluído
2021-11-18,10,2022-01-25,2022-02-04,9,1,D,Helena,Theta,Araújo,Concluído
2021-11-19,14,2021-12-14,2021-12-27,10,0,E,Brenda,Theta,Ramos Jesus S.A.,Concluído
2021-11-19,16,2021-12-24,2022-01-07,11,2,G,Maria Eduarda,Kappa,Nascimento Viana - ME,Concluído
2021-11-19,5,2021-11-26,2021-12-02,5,1,C,Valentina,Theta,Correia,Concluído
2021-11-19,20,2021-11-26,2021-12-23,20,1,F,Valentina,Epsilon,Correia,Concluído
2021-11-19,7,2021-12-17,2021-12-27,7,0,B,Ana Clara,Epsilon,Melo,Concluído
2021-11-19,5,2022-01-05,2022-01-11,5,0,E,Mirella,Theta,da Cunha,Concluído
2021-11-19,1,2021-12-10,2021-12-10,1,2,F,Agatha,Theta,da Cruz Farias - ME,Concluído
2021-11-19,2,2021-12-06,2021-12-07,2,1,A,Emanuelly,Epsilon,Ferreira,Concluído
2021-11-19,14,2021-12-09,2021-12-17,7,0,C,Agatha,Theta,Martins - EI,Concluído
2021-11-19,19,2022-01-27,2022-02-18,17,0,A,Brenda,Kappa,Santos Rodrigues S.A.,Concluído
2021-11-19,11,2021-12-08,2021-12-13,4,0,B,Helena,Epsilon,Cunha,Concluído
2021-11-19,19,2021-11-24,2021-12-03,8,3,D,Helena,Theta,da Cunha,Concluído
2021-11-22,11,2022-02-11,2022-02-18,6,0,G,Valentina,Kappa,Duarte Teixeira - ME,Concluído
2021-11-22,1,2021-11-25,2021-11-25,1,0,F,Emanuelly,Zeta,Farias,Concluído
2021-11-22,1,2021-12-28,2021-12-28,1,0,G,Emanuelly,Epsilon,Martins,Concluído
2021-11-22,9,2021-11-26,2021-12-09,10,0,D,Valentina,Epsilon,Almeida Carvalho S.A.,Concluído
2021-11-23,8,2021-12-31,2022-01-07,6,0,G,Valentina,Epsilon,Campos S.A.,Concluído
2021-11-23,6,2021-11-26,2021-12-03,6,0,F,Helena,Epsilon,Almeida da Mota - EI,Concluído
2021-11-24,1,2022-01-21,2022-01-21,1,1,F,Agatha,Epsilon,Campos Rezende - ME,Concluído
2021-11-24,10,2021-12-23,2022-01-06,11,0,C,Valentina,Theta,da Cunha Ltda.,Concluído
2021-11-25,14,2022-02-11,2022-02-18,6,0,B,Emanuelly,Epsilon,Oliveira,Concluído
2021-11-25,16,2021-12-31,2022-01-21,16,0,B,Mirella,Epsilon,Nunes,Concluído
2021-11-25,8,2021-12-03,2021-12-16,10,1,A,Brenda,Kappa,Santos Nunes S/A,Concluído
2021-11-25,20,2022-01-24,2022-02-04,10,0,B,Maria Eduarda,Kappa,Nogueira,Concluído
2021-11-25,2,2021-11-26,2021-11-29,2,1,B,Maria Eduarda,Kappa,Moreira - EI,Concluído
2021-11-25,13,2022-02-07,2022-02-23,13,1,G,Maria Eduarda,Epsilon,Silveira,Concluído
2021-11-26,3,2022-02-04,2022-02-07,2,0,G,Maria Eduarda,Epsilon,Gonçalves da Cunha S/A,Concluído
2021-11-26,12,2021-12-23,2022-01-04,9,1,E,Brenda,Kappa,Silva e Filhos,Concluído
2021-11-26,15,2022-01-19,2022-01-28,8,1,F,Mirella,Epsilon,Melo,Concluído
2021-11-26,3,2021-12-27,2021-12-30,4,3,B,Brenda,Kappa,Araújo Ltda.,Concluído
2021-11-26,14,2021-12-24,2022-01-07,11,0,G,Mirella,Epsilon,Duarte Melo Ltda.,Concluído
2021-11-26,14,2022-02-02,2022-02-11,8,0,A,Maria Eduarda,Zeta,Costa,Concluído
2021-11-26,11,2021-12-10,2021-12-22,9,0,F,Agatha,Chi,Lopes,Concluído
2021-11-26,8,2022-02-11,2022-02-23,9,0,B,Valentina,Theta,da Rocha Oliveira e Filhos,Concluído
2021-11-26,12,2022-01-07,2022-01-14,6,0,D,Maria Eduarda,Theta,Ribeiro - ME,Concluído
2021-11-26,9,2022-02-11,2022-02-21,7,1,E,Lara,Epsilon,Peixoto,Concluído
2021-11-26,16,2021-12-22,2022-01-07,13,0,D,Mirella,Epsilon,Rodrigues,Concluído
2021-11-26,18,2022-01-20,2022-02-03,11,2,B,Ana Clara,Kappa,Ribeiro - ME,Concluído
2021-11-26,2,2021-12-31,2021-12-31,1,0,G,Lara,Zeta,Melo Silva e Filhos,Concluído
2021-11-26,18,2022-01-07,2022-01-28,16,0,F,Carolina,Theta,Barbosa - ME,Concluído
2021-11-26,18,2022-02-15,2022-02-24,8,1,E,Valentina,Kappa,da Cruz,Concluído
2021-11-26,18,2021-12-22,2022-01-14,18,2,A,Carolina,Epsilon,Lopes Moura S/A,Concluído
2021-11-29,13,2022-02-16,2022-02-25,8,1,E,Emanuelly,Kappa,Vieira,Concluído
2021-11-29,14,2022-01-04,2022-01-14,9,0,B,Valentina,Kappa,Peixoto,Concluído
2021-11-29,2,2022-01-14,2022-01-14,1,0,B,Mirella,Theta,Azevedo S/A,Concluído
2021-11-29,13,2021-11-30,2021-12-06,5,0,A,Brenda,Epsilon,Alves Peixoto e Filhos,Concluído
2021-11-29,8,2022-02-23,2022-02-25,3,1,E,Carolina,Kappa,Barros,Concluído
2021-11-29,7,2022-02-03,2022-02-07,3,0,E,Helena,Epsilon,Rocha Jesus S/A,Concluído
2021-11-30,16,2022-02-04,2022-02-22,13,0,F,Maria Eduarda,Kappa,Ribeiro,Concluído
2021-11-30,9,2022-02-10,2022-02-15,4,0,B,Valentina,Epsilon,Cunha S/A,Concluído
2021-11-30,13,2022-01-21,2022-02-04,11,0,F,Emanuelly,Theta,Viana da Rocha S/A,Concluído
2021-11-30,11,2021-12-10,2021-12-22,9,2,G,Helena,Kappa,Rocha Porto e Filhos,Concluído
2021-11-30,4,2022-01-28,2022-02-02,4,3,A,Mirella,Kappa,Pereira,Concluído
2021-11-30,1,2022-01-18,2022-01-18,1,0,E,Mirella,Theta,Pinto da Cruz - EI,Concluído
2021-12-01,18,2021-12-31,2022-01-21,16,0,C,Valentina,Chi,Rezende Ltda.,Concluído
2021-12-01,17,2022-02-04,2022-02-14,7,0,C,Maria Eduarda,Epsilon,Oliveira,Concluído
2021-12-01,19,2021-12-03,2021-12-31,21,1,G,Carolina,Epsilon,Moraes S/A,Concluído
2021-12-01,3,2022-01-21,2022-01-21,1,0,B,Valentina,Kappa,Ramos,Concluído
2021-12-01,19,2022-02-25,2022-03-11,11,0,A,Agatha,Kappa,Fogaça Pinto e Filhos,Concluído
2021-12-01,16,2022-01-26,2022-02-11,13,0,B,Maria Eduarda,Epsilon,Oliveira,Concluído
2021-12-01,17,2022-02-10,2022-02-28,13,3,B,Maria Eduarda,Zeta,Monteiro Ltda.,Concluído
2021-12-02,17,2022-01-19,2022-01-28,8,0,F,Maria Eduarda,Epsilon,Martins,Concluído
2021-12-02,1,2022-02-09,2022-02-09,1,0,B,Mirella,Epsilon,da Cunha Ltda.,Concluído
2021-12-02,12,2022-01-05,2022-01-12,6,3,G,Brenda,Kappa,Ribeiro - ME,Concluído
2021-12-02,6,2022-01-14,2022-01-19,4,2,D,Emanuelly,Kappa,Barbosa - ME,Concluído
2021-12-02,16,2022-02-10,2022-02-21,8,0,F,Maria Eduarda,Epsilon,Aragão Fogaça S/A,Concluído
2021-12-02,18,2022-01-14,2022-02-09,19,1,E,Brenda,Kappa,da Rosa,Concluído
2021-12-02,19,2022-01-31,2022-02-25,20,0,B,Valentina,Kappa,Moura,Concluído
2021-12-02,14,2022-02-16,2022-03-07,14,0,B,Emanuelly,Theta,Vieira,Concluído
2021-12-03,8,2022-01-10,2022-01-21,10,0,E,Valentina,Kappa,Melo,Concluído
2021-12-03,12,2021-12-21,2021-12-28,6,0,C,Brenda,Kappa,da Luz,Concluído
2021-12-03,14,2021-12-22,2022-01-11,15,0,A,Mirella,Epsilon,Pinto,Concluído
2021-12-03,14,2022-02-04,2022-02-17,10,0,D,Emanuelly,Kappa,Barbosa e Filhos,Concluído
2021-12-03,8,2022-01-07,2022-01-20,10,0,C,Mirella,Theta,Correia,Concluído
2021-12-03,12,2021-12-17,2021-12-24,6,2,B,Lara,Kappa,Barros,Concluído
2021-12-03,17,2021-12-27,2022-01-07,10,2,E,Lara,Kappa,Silva e Filhos,Concluído
2021-12-03,13,2021-12-13,2021-12-30,14,3,C,Emanuelly,Kappa,Lopes,Concluído
2021-12-03,12,2022-02-10,2022-02-18,7,1,F,Lara,Theta,Silveira S.A.,Concluído
2021-12-06,7,2021-12-13,2021-12-22,8,1,E,Helena,Epsilon,Lima - ME,Concluído
2021-12-06,3,2021-12-06,2021-12-07,2,0,B,Helena,Epsilon,Santos Nunes S/A,Concluído
2021-12-06,15,2022-01-17,2022-02-04,15,1,A,Ana Clara,Epsilon,Cardoso,Concluído
2021-12-06,4,2022-02-04,2022-02-09,4,0,G,Mirella,Epsilon,das Neves - ME,Concluído
2021-12-06,4,2022-01-05,2022-01-10,4,0,F,Helena,Chi,Gonçalves da Cunha S/A,Concluído
2021-12-06,17,2021-12-31,2022-01-14,11,2,F,Lara,Chi,Martins e Filhos,Concluído
2021-12-06,17,2022-02-07,2022-02-25,15,0,A,Lara,Epsilon,Nogueira,Concluído
2021-12-07,7,2022-02-11,2022-02-22,8,1,E,Helena,Epsilon,da Paz Ltda.,Concluído
2021-12-07,5,2022-02-11,2022-02-15,3,0,B,Maria Eduarda,Epsilon,Vieira,Concluído
2021-12-07,12,2022-02-18,2022-03-02,9,0,G,Carolina,Theta,Nogueira,Concluído
2021-12-08,1,2022-02-21,2022-02-21,1,0,C,Emanuelly,Kappa,Ramos,Concluído
2021-12-08,4,2021-12-24,2021-12-28,3,0,F,Agatha,Epsilon,da Costa,Concluído
2021-12-08,9,2022-01-21,2022-01-27,5,0,A,Ana Clara,Theta,Lopes Moura S/A,Concluído
2021-12-08,12,2021-12-16,2021-12-31,12,2,G,Lara,Kappa,Barbosa e Filhos,Concluído
2021-12-09,17,2021-12-29,2022-01-07,8,0,G,Agatha,Epsilon,Peixoto,Concluído
2021-12-09,20,2021-12-24,2022-01-18,18,0,A,Ana Clara,Kappa,Mendes,Concluído
2021-12-10,11,2022-02-10,2022-02-18,7,2,A,Brenda,Kappa,da Paz Moreira - EI,Concluído
2021-12-10,20,2021-12-31,2022-01-28,21,0,C,Lara,Kappa,Oliveira,Concluído
2021-12-10,11,2021-12-31,2022-01-11,8,0,F,Mirella,Kappa,Melo,Concluído
2021-12-10,20,2021-12-24,2022-01-21,21,0,F,Lara,Kappa,Almeida da Conceição - EI,Concluído
2021-12-10,15,2021-12-17,2021-12-27,7,0,A,Valentina,Epsilon,da Cunha,Concluído
2021-12-10,19,2022-01-17,2022-02-11,20,0,G,Valentina,Epsilon,Oliveira,Concluído
2021-12-10,18,2022-03-08,2022-04-01,19,0,G,Ana Clara,Theta,Fernandes,Concluído
2021-12-10,14,2022-01-31,2022-02-11,10,0,F,Lara,Kappa,Farias,Concluído
2021-12-10,4,2022-02-09,2022-02-11,3,0,D,Agatha,Chi,Nascimento Viana - ME,Concluído
2021-12-10,4,2022-02-25,2022-03-02,4,2,D,Carolina,Epsilon,Jesus,Concluído
2021-12-10,17,2022-01-25,2022-02-09,12,2,B,Agatha,Theta,Carvalho,Concluído
2021-12-10,16,2022-01-12,2022-01-21,8,2,D,Ana Clara,Epsilon,da Cunha,Concluído
2021-12-10,11,2022-03-10,2022-03-16,5,0,A,Lara,Kappa,Nunes,Concluído
2021-12-10,3,2022-03-01,2022-03-03,3,0,C,Valentina,Epsilon,da Cruz,Concluído
2021-12-10,3,2022-02-15,2022-02-18,4,0,B,Mirella,Epsilon,Araújo,Concluído
2021-12-10,17,2022-01-26,2022-02-16,16,1,B,Carolina,Epsilon,Nascimento Viana - ME,Concluído
2021-12-10,6,2022-01-19,2022-01-21,3,0,D,Ana Clara,Theta,da Cruz,Concluído
2021-12-10,8,2022-01-07,2022-01-14,6,0,G,Emanuelly,Kappa,da Cunha Fogaça - EI,Concluído
2021-12-10,18,2022-01-21,2022-01-31,7,2,B,Emanuelly,Theta,Oliveira,Concluído
2021-12-10,3,2022-01-21,2022-01-25,3,0,C,Maria Eduarda,Epsilon,Araújo Ltda.,Concluído
2021-12-10,13,2022-01-21,2022-02-04,11,0,G,Carolina,Theta,Moura,Concluído
2021-12-10,13,2022-03-04,2022-03-18,11,0,C,Agatha,Kappa,Lopes,Concluído
2021-12-10,2,2022-03-04,2022-03-08,3,0,E,Helena,Kappa,da Cunha,Concluído
2021-12-13,9,2022-01-13,2022-01-21,7,0,G,Emanuelly,Epsilon,Silveira S.A.,Concluído
2021-12-13,1,2021-12-21,2021-12-21,1,0,B,Agatha,Kappa,Vieira,Concluído
2021-12-13,6,2022-02-04,2022-02-10,5,2,B,Mirella,Epsilon,Nogueira Lopes S/A,Concluído
2021-12-14,13,2022-02-04,2022-02-16,9,0,F,Lara,Kappa,Lima Nunes S.A.,Concluído
2021-12-14,13,2022-02-04,2022-02-11,6,0,A,Agatha,Kappa,das Neves - ME,Concluído
2021-12-14,19,2022-02-02,2022-02-21,14,1,A,Maria Eduarda,Kappa,da Conceição - EI,Concluído
2021-12-14,2,2022-01-24,2022-01-26,3,0,C,Valentina,Epsilon,Cardoso,Concluído
2021-12-14,11,2021-12-29,2022-01-10,9,1,G,Agatha,Theta,Silveira,Concluído
2021-12-15,8,2022-02-21,2022-03-02,8,0,A,Emanuelly,Kappa,Nascimento,Concluído
2021-12-15,10,2021-12-24,2021-12-31,6,0,C,Carolina,Epsilon,Ribeiro,Concluído
2021-12-15,1,2022-03-01,2022-03-01,1,0,G,Carolina,Epsilon,Azevedo,Concluído
2021-12-15,12,2022-02-08,2022-02-18,9,0,C,Helena,Epsilon,Fogaça Cardoso e Filhos,Concluído
